# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
14.4333       	2.607513e-02	3.044774e-03	3.020015e-03
14.4556       	2.154077e-02	3.025107e-03	2.969849e-03
14.4778       	2.191784e-02	3.046256e-03	2.944740e-03
14.5          	2.039218e-02	3.055700e-03	2.893333e-03
14.5238       	2.753686e-02	3.270130e-03	3.077348e-03
14.5489       	2.603992e-02	3.345239e-03	3.379610e-03
14.5739       	2.706752e-02	3.327467e-03	3.408462e-03
14.599        	2.458812e-02	3.316804e-03	3.366964e-03
14.6241       	2.349532e-02	3.242563e-03	3.458402e-03
14.6491       	2.464301e-02	3.235046e-03	3.311733e-03
14.6742       	2.583536e-02	3.228856e-03	3.144660e-03
14.6992       	2.221824e-02	3.229363e-03	3.133175e-03
14.7243       	2.267535e-02	3.223247e-03	3.023143e-03
14.7494       	2.260744e-02	3.219575e-03	3.098814e-03
14.7744       	2.238716e-02	3.246276e-03	3.118433e-03
14.7995       	2.478737e-02	3.259434e-03	3.071266e-03
14.8246       	2.398815e-02	3.242350e-03	3.129974e-03
14.8465       	3.964330e-02	2.891281e-03	2.976185e-03
14.8684       	3.738986e-02	3.036618e-03	3.116665e-03
14.8904       	2.517953e-02	2.971636e-03	3.081383e-03
14.9123       	2.247300e-02	2.946396e-03	2.859923e-03
14.9342       	2.029228e-02	2.946315e-03	2.874344e-03
14.9561       	1.976942e-02	2.956803e-03	2.762081e-03
14.9781       	1.911860e-02	2.983161e-03	2.599357e-03
15            	2.002457e-02	2.978135e-03	2.609362e-03
15.0238       	2.926201e-02	3.197627e-03	2.849799e-03
15.0476       	3.089974e-02	3.205232e-03	3.113463e-03
15.0714       	2.247285e-02	3.198649e-03	2.893311e-03
15.0952       	2.236023e-02	3.181638e-03	2.955577e-03
15.119        	2.139434e-02	3.169073e-03	2.840136e-03
15.1429       	2.103094e-02	3.175766e-03	2.748770e-03
15.1667       	2.082051e-02	3.166321e-03	2.782249e-03
15.1905       	2.164208e-02	3.143418e-03	2.691713e-03
15.2143       	2.097066e-02	3.091769e-03	2.708788e-03
15.2381       	2.148467e-02	3.079430e-03	2.791931e-03
15.2619       	2.164953e-02	3.023394e-03	2.745399e-03
15.2857       	2.343404e-02	3.001528e-03	2.697668e-03
15.3095       	2.174399e-02	2.964384e-03	2.798004e-03
15.3333       	2.073385e-02	2.989466e-03	2.742486e-03
15.3571       	2.078721e-02	2.979213e-03	2.706235e-03
15.381        	2.031251e-02	2.994285e-03	2.814823e-03
15.4048       	2.119150e-02	2.987006e-03	2.771791e-03
15.4286       	1.983145e-02	2.953413e-03	2.710337e-03
15.4524       	2.039212e-02	2.952523e-03	2.781875e-03
15.4762       	2.017364e-02	2.948502e-03	2.731542e-03
15.5          	1.724755e-02	2.905237e-03	2.649027e-03
15.5238       	2.164968e-02	2.865559e-03	2.720869e-03
15.5476       	2.334256e-02	2.842455e-03	2.674872e-03
15.5714       	2.125205e-02	2.829826e-03	2.611068e-03
15.5952       	2.007988e-02	2.824263e-03	2.646679e-03
15.619        	2.062262e-02	2.851009e-03	2.628007e-03
15.6429       	1.761687e-02	2.830272e-03	2.580648e-03
15.6667       	1.827680e-02	2.820241e-03	2.628052e-03
15.6905       	2.040939e-02	2.824883e-03	2.592514e-03
15.7143       	1.943825e-02	2.782817e-03	2.591629e-03
15.7381       	2.188961e-02	2.772514e-03	2.664383e-03
15.7619       	2.239164e-02	2.804800e-03	2.665989e-03
15.7857       	1.893918e-02	2.776429e-03	2.553783e-03
15.8095       	1.804833e-02	2.775002e-03	2.595295e-03
15.8333       	1.867625e-02	2.777055e-03	2.512303e-03
15.8571       	1.720406e-02	2.768519e-03	2.451749e-03
15.881        	1.998463e-02	2.782511e-03	2.615693e-03
15.9048       	2.418085e-02	2.729755e-03	2.668924e-03
15.9286       	2.085904e-02	2.770990e-03	2.548953e-03
15.9524       	2.048872e-02	2.709419e-03	2.649126e-03
15.9762       	2.017179e-02	2.738929e-03	2.616256e-03
16            	1.875753e-02	2.702570e-03	2.562247e-03
16.025        	2.569649e-02	2.846652e-03	2.753680e-03
16.05         	2.488448e-02	2.818972e-03	2.961271e-03
16.075        	2.177538e-02	2.801587e-03	2.794478e-03
16.1          	1.969877e-02	2.788978e-03	2.778639e-03
16.125        	2.164937e-02	2.818271e-03	2.829115e-03
16.15         	2.065521e-02	2.796300e-03	2.806040e-03
16.175        	1.966752e-02	2.765517e-03	2.737663e-03
16.2          	2.071831e-02	2.748901e-03	2.655978e-03
16.225        	1.917164e-02	2.745337e-03	2.561076e-03
16.25         	1.907579e-02	2.741747e-03	2.579093e-03
16.275        	1.934010e-02	2.736611e-03	2.645652e-03
16.3          	1.729950e-02	2.682575e-03	2.618618e-03
16.325        	1.665455e-02	2.651304e-03	2.648972e-03
16.35         	1.913104e-02	2.659654e-03	2.650078e-03
16.3714       	4.191190e-02	2.354430e-03	2.430732e-03
16.3929       	3.649220e-02	2.445831e-03	2.530649e-03
16.4143       	2.177465e-02	2.293077e-03	2.507137e-03
16.4357       	1.890650e-02	2.299632e-03	2.431114e-03
16.4571       	2.185988e-02	2.401699e-03	2.803084e-03
16.4786       	2.434479e-02	2.387540e-03	2.357161e-03
16.5          	1.905626e-02	2.344092e-03	2.367915e-03
16.5238       	3.426659e-02	2.684438e-03	2.867104e-03
16.5476       	3.031285e-02	2.590767e-03	2.917941e-03
16.5714       	2.410027e-02	2.569922e-03	2.819022e-03
16.594        	2.678997e-02	2.431976e-03	2.406398e-03
16.6165       	2.269334e-02	2.470306e-03	2.529183e-03
16.6391       	2.110100e-02	2.466768e-03	2.537169e-03
16.6617       	2.191143e-02	2.458981e-03	2.639915e-03
16.6842       	1.992272e-02	2.501010e-03	2.410441e-03
16.7068       	2.062910e-02	2.445810e-03	2.599592e-03
16.7293       	2.154205e-02	2.418293e-03	2.399744e-03
16.7519       	1.876919e-02	2.435848e-03	2.399766e-03
16.7744       	2.048490e-02	2.411489e-03	2.493665e-03
16.797        	2.094197e-02	2.368475e-03	2.456438e-03
16.8195       	1.950265e-02	2.436037e-03	2.366938e-03
16.8421       	1.997437e-02	2.349979e-03	2.740350e-03
16.8647       	2.341474e-02	2.332991e-03	2.729482e-03
16.8872       	1.973933e-02	2.340916e-03	2.423254e-03
16.9098       	1.841135e-02	2.350059e-03	2.249121e-03
16.9323       	1.960879e-02	2.339562e-03	2.469957e-03
16.9549       	1.871443e-02	2.351378e-03	2.144096e-03
16.9774       	1.802604e-02	2.409664e-03	2.345547e-03
17            	1.997046e-02	2.368139e-03	2.387588e-03
17.0227       	1.790714e-02	2.379314e-03	2.222079e-03
17.0455       	1.845387e-02	2.359353e-03	2.516758e-03
17.0682       	2.025718e-02	2.339505e-03	2.564571e-03
17.0909       	1.882886e-02	2.361370e-03	2.179266e-03
17.1136       	2.233034e-02	2.409169e-03	2.536615e-03
17.1364       	2.266912e-02	2.360459e-03	2.496604e-03
17.1591       	1.785160e-02	2.352299e-03	2.319513e-03
17.1818       	1.785273e-02	2.347278e-03	2.241732e-03
17.2045       	1.996115e-02	2.348820e-03	2.372657e-03
17.2273       	1.766216e-02	2.329681e-03	2.158151e-03
17.25         	1.661581e-02	2.313869e-03	2.158660e-03
17.2727       	1.891635e-02	2.378288e-03	2.383966e-03
17.2955       	1.779723e-02	2.279683e-03	2.267029e-03
17.3182       	1.700362e-02	2.258792e-03	2.103147e-03
17.3409       	1.719959e-02	2.260462e-03	2.114691e-03
17.3636       	1.830494e-02	2.248955e-03	1.982834e-03
17.3864       	1.807264e-02	2.244723e-03	2.093124e-03
17.4091       	1.822865e-02	2.248458e-03	2.198683e-03
17.4318       	1.803624e-02	2.253974e-03	1.948969e-03
17.4545       	1.737588e-02	2.244153e-03	2.193459e-03
17.4773       	1.705739e-02	2.314840e-03	2.253144e-03
17.5          	1.775139e-02	2.240806e-03	1.940637e-03
17.5227       	1.808839e-02	2.216867e-03	2.256400e-03
17.5455       	2.190514e-02	2.228954e-03	2.301198e-03
17.5682       	1.926269e-02	2.240702e-03	1.953235e-03
17.5909       	1.705274e-02	2.252579e-03	2.187004e-03
17.6136       	1.869054e-02	2.302005e-03	2.290218e-03
17.6364       	1.692224e-02	2.302971e-03	1.900505e-03
17.6591       	1.825340e-02	2.270328e-03	2.244646e-03
17.6818       	2.021804e-02	2.267999e-03	2.260477e-03
17.7045       	1.970166e-02	2.261187e-03	2.008494e-03
17.7273       	1.707102e-02	2.234695e-03	1.984586e-03
17.75         	1.967883e-02	2.213293e-03	2.205916e-03
17.7727       	1.786922e-02	2.211590e-03	1.892153e-03
17.7955       	1.795554e-02	2.190571e-03	2.163385e-03
17.8182       	1.795507e-02	2.177280e-03	2.062421e-03
17.8409       	1.668644e-02	2.163737e-03	1.975291e-03
17.8636       	1.674215e-02	2.188459e-03	2.086821e-03
17.8864       	1.920503e-02	2.191640e-03	2.132212e-03
17.9091       	1.858968e-02	2.189904e-03	1.993493e-03
17.9318       	1.599904e-02	2.176262e-03	1.984487e-03
17.9545       	1.916047e-02	2.169575e-03	2.163489e-03
17.9773       	1.777886e-02	2.156939e-03	1.890192e-03
18            	1.533592e-02	2.131040e-03	2.160757e-03
18.0238       	2.218256e-02	2.271617e-03	2.280939e-03
18.0476       	2.095024e-02	2.237327e-03	2.189990e-03
18.0714       	1.624104e-02	2.223626e-03	2.337459e-03
18.0952       	1.738588e-02	2.227737e-03	2.189295e-03
18.119        	1.672736e-02	2.229404e-03	2.117825e-03
18.1429       	1.549335e-02	2.221572e-03	2.157567e-03
18.1667       	1.817638e-02	2.291837e-03	2.332350e-03
18.1905       	1.862012e-02	2.242478e-03	2.070082e-03
18.2143       	1.678305e-02	2.234688e-03	2.425080e-03
18.2381       	2.117134e-02	2.236893e-03	2.500881e-03
18.2619       	1.781985e-02	2.236223e-03	2.032715e-03
18.2857       	1.553892e-02	2.208188e-03	2.233431e-03
18.3095       	1.789937e-02	2.224926e-03	2.338262e-03
18.3333       	1.799371e-02	2.235768e-03	1.957678e-03
18.3571       	1.534621e-02	2.212519e-03	2.294490e-03
18.381        	1.715736e-02	2.216761e-03	2.197786e-03
18.4048       	1.775073e-02	2.282758e-03	2.102722e-03
18.4286       	1.574621e-02	2.242159e-03	2.285197e-03
18.4524       	1.768737e-02	2.262659e-03	2.221812e-03
18.4762       	1.553730e-02	2.288445e-03	2.123988e-03
18.5          	1.502728e-02	2.303712e-03	2.218134e-03
18.525        	2.148373e-02	2.434297e-03	2.450425e-03
18.55         	2.072907e-02	2.435791e-03	2.291739e-03
18.575        	1.707755e-02	2.454251e-03	2.355961e-03
18.5986       	2.407058e-02	2.329097e-03	2.283095e-03
18.6222       	2.227632e-02	2.382484e-03	2.153765e-03
18.6458       	1.660925e-02	2.409913e-03	2.364727e-03
18.6694       	1.839139e-02	2.381890e-03	2.433280e-03
18.6931       	1.658896e-02	2.358813e-03	2.293156e-03
18.7167       	1.545049e-02	2.362671e-03	2.317856e-03
18.7403       	1.724546e-02	2.367449e-03	2.357638e-03
18.7639       	1.646387e-02	2.349828e-03	2.098742e-03
18.7875       	1.516727e-02	2.343740e-03	2.258479e-03
18.8111       	1.819367e-02	2.349910e-03	2.420858e-03
18.8347       	1.652106e-02	2.323353e-03	2.068539e-03
18.8583       	1.524064e-02	2.297552e-03	2.316796e-03
18.8819       	1.754958e-02	2.282895e-03	2.218135e-03
18.9056       	1.718272e-02	2.258719e-03	2.109421e-03
18.9292       	1.549573e-02	2.273740e-03	2.293497e-03
18.9528       	1.821061e-02	2.263827e-03	2.468828e-03
18.9764       	1.857636e-02	2.262502e-03	2.219654e-03
19            	1.691394e-02	2.235730e-03	2.470955e-03
19.0238       	1.975848e-02	2.271307e-03	2.565567e-03
19.0476       	1.771274e-02	2.270963e-03	2.231038e-03
19.0714       	1.647024e-02	2.299284e-03	2.456123e-03
19.0952       	1.829501e-02	2.346174e-03	2.493065e-03
19.119        	1.573550e-02	2.334292e-03	2.223262e-03
19.1429       	1.676512e-02	2.326121e-03	2.495866e-03
19.1667       	1.973304e-02	2.349177e-03	2.372274e-03
19.1905       	1.702147e-02	2.360505e-03	2.280740e-03
19.2143       	1.552533e-02	2.392560e-03	2.439705e-03
19.2381       	1.894801e-02	2.392883e-03	2.607068e-03
19.2619       	1.667244e-02	2.392867e-03	2.317176e-03
19.2857       	1.521257e-02	2.381236e-03	2.516817e-03
19.3095       	1.894613e-02	2.363939e-03	2.608985e-03
19.3333       	1.684030e-02	2.337682e-03	2.226341e-03
19.3571       	1.468025e-02	2.338505e-03	2.351826e-03
19.381        	1.820434e-02	2.330109e-03	2.466321e-03
19.4048       	1.701328e-02	2.286980e-03	2.261609e-03
19.4286       	1.667333e-02	2.276064e-03	2.544221e-03
19.4524       	1.856241e-02	2.282023e-03	2.595882e-03
19.4762       	1.903253e-02	2.293239e-03	2.216230e-03
19.5          	1.748805e-02	2.343732e-03	2.377022e-03
19.5238       	1.908197e-02	2.390900e-03	2.501765e-03
19.5476       	2.048150e-02	2.394522e-03	2.269579e-03
19.5714       	1.775009e-02	2.393843e-03	2.508222e-03
19.5952       	1.922454e-02	2.409652e-03	2.410450e-03
19.619        	1.982953e-02	2.445007e-03	2.301230e-03
19.6429       	1.684588e-02	2.426669e-03	2.407209e-03
19.6667       	1.905328e-02	2.439514e-03	2.388191e-03
19.6905       	2.087287e-02	2.447796e-03	2.311719e-03
19.7143       	1.892330e-02	2.467103e-03	2.318643e-03
19.7381       	2.068732e-02	2.459899e-03	2.549398e-03
19.7619       	1.910517e-02	2.444554e-03	2.220826e-03
19.7857       	1.756002e-02	2.477394e-03	2.423473e-03
19.8095       	2.013334e-02	2.468530e-03	2.494125e-03
19.8333       	1.942609e-02	2.424308e-03	2.247653e-03
19.8571       	1.794073e-02	2.381554e-03	2.501980e-03
19.881        	1.927955e-02	2.384395e-03	2.447414e-03
19.9048       	1.914104e-02	2.358699e-03	2.302827e-03
19.9286       	1.707987e-02	2.363238e-03	2.445024e-03
19.9524       	1.957807e-02	2.375622e-03	2.557721e-03
19.9762       	1.933414e-02	2.352328e-03	2.274699e-03
20            	1.900379e-02	2.365667e-03	2.577338e-03
20.0238       	2.171589e-02	2.380855e-03	2.597634e-03
20.0476       	2.096186e-02	2.387120e-03	2.238984e-03
20.0714       	1.739151e-02	2.402682e-03	2.359643e-03
20.0952       	2.007555e-02	2.394317e-03	2.479317e-03
20.119        	1.807583e-02	2.382303e-03	2.213804e-03
20.1429       	1.678299e-02	2.392108e-03	2.352317e-03
20.1667       	1.950906e-02	2.377801e-03	2.431146e-03
20.1905       	1.800265e-02	2.355586e-03	2.169685e-03
20.2143       	1.634803e-02	2.344985e-03	2.363994e-03
20.2381       	1.986901e-02	2.324680e-03	2.293392e-03
20.2619       	1.983997e-02	2.304729e-03	2.109571e-03
20.2857       	1.841812e-02	2.298371e-03	2.278212e-03
20.3095       	2.202059e-02	2.320872e-03	2.390379e-03
20.3333       	2.132213e-02	2.327417e-03	2.083798e-03
20.3571       	1.867002e-02	2.307781e-03	2.317896e-03
20.381        	1.907142e-02	2.292123e-03	2.193162e-03
20.4048       	1.996589e-02	2.288396e-03	2.189970e-03
20.4286       	1.823505e-02	2.299307e-03	2.246186e-03
20.4524       	2.048648e-02	2.324349e-03	2.415534e-03
20.4762       	2.164081e-02	2.319927e-03	2.144832e-03
20.5          	2.046016e-02	2.351710e-03	2.365704e-03
20.5238       	2.316743e-02	2.356693e-03	2.408455e-03
20.5476       	2.196602e-02	2.342584e-03	2.168523e-03
20.5714       	2.028332e-02	2.311946e-03	2.429864e-03
20.5952       	2.253858e-02	2.305599e-03	2.418783e-03
20.619        	1.969727e-02	2.284748e-03	2.036411e-03
20.6429       	1.951000e-02	2.259620e-03	2.138499e-03
20.6667       	2.013933e-02	2.259834e-03	2.189092e-03
20.6905       	2.121619e-02	2.213209e-03	2.007373e-03
20.7143       	2.125861e-02	2.149763e-03	2.216088e-03
20.7381       	2.388567e-02	2.125343e-03	2.037902e-03
20.7619       	1.953586e-02	2.107788e-03	2.034848e-03
20.7857       	1.780099e-02	2.086707e-03	2.059820e-03
20.8095       	1.997560e-02	2.091643e-03	2.193933e-03
20.8333       	1.939060e-02	2.086583e-03	1.862015e-03
20.8571       	1.937959e-02	2.066890e-03	2.087070e-03
20.881        	2.096683e-02	2.009748e-03	1.945391e-03
20.9048       	1.853471e-02	1.959987e-03	1.954745e-03
20.9286       	1.995532e-02	1.941416e-03	1.975202e-03
20.9524       	1.662358e-02	1.933972e-03	2.088965e-03
20.9762       	1.613614e-02	1.920738e-03	1.862261e-03
21            	1.554575e-02	1.915489e-03	1.909920e-03
21.0238       	1.731203e-02	1.905002e-03	1.949175e-03
21.0476       	1.824554e-02	1.897724e-03	2.001802e-03
21.0714       	1.546305e-02	1.895731e-03	1.839344e-03
21.0952       	1.883331e-02	1.891149e-03	2.127883e-03
21.119        	1.823139e-02	1.890775e-03	1.817402e-03
21.1429       	1.754509e-02	1.917630e-03	2.028697e-03
21.1667       	1.852806e-02	1.939689e-03	2.056866e-03
21.1905       	1.673735e-02	1.950476e-03	1.880282e-03
21.2143       	1.692916e-02	1.956580e-03	1.984638e-03
21.2381       	1.708540e-02	1.972166e-03	1.934968e-03
21.2619       	1.688986e-02	1.968150e-03	1.940811e-03
21.2857       	1.612411e-02	1.967315e-03	1.839242e-03
21.3095       	1.882244e-02	1.942875e-03	2.062784e-03
21.3333       	1.670863e-02	1.949738e-03	1.753935e-03
21.3571       	1.541446e-02	1.966805e-03	1.968535e-03
21.381        	1.784822e-02	1.966667e-03	1.963298e-03
21.4048       	1.678731e-02	1.972984e-03	1.826857e-03
21.4286       	1.741911e-02	1.958447e-03	2.003326e-03
21.4524       	1.825381e-02	1.945193e-03	2.062535e-03
21.4762       	1.827009e-02	1.969612e-03	1.810323e-03
21.5          	1.718642e-02	1.963299e-03	2.050155e-03
21.5238       	1.845583e-02	1.956137e-03	2.052247e-03
21.5476       	1.713404e-02	1.948643e-03	1.783474e-03
21.5714       	1.554534e-02	1.947580e-03	2.018792e-03
21.5952       	1.883430e-02	1.933916e-03	2.071998e-03
21.619        	1.806741e-02	1.917846e-03	1.751021e-03
21.6429       	1.549840e-02	1.944231e-03	1.974053e-03
21.6667       	1.879584e-02	1.945110e-03	1.782997e-03
21.6905       	1.682567e-02	1.971458e-03	1.790835e-03
21.7143       	1.663407e-02	1.972487e-03	1.808490e-03
21.7381       	1.875601e-02	1.953654e-03	1.980266e-03
21.7619       	1.708029e-02	1.996246e-03	1.711328e-03
21.7857       	1.714738e-02	2.014433e-03	1.911119e-03
21.8095       	1.859179e-02	1.985274e-03	1.795240e-03
21.8333       	1.806015e-02	1.987530e-03	1.691909e-03
21.8571       	1.658705e-02	1.995235e-03	1.812366e-03
21.881        	1.717271e-02	2.002888e-03	1.796415e-03
21.9048       	1.640455e-02	2.009532e-03	1.723508e-03
21.9286       	1.629438e-02	2.006594e-03	1.680235e-03
21.9524       	1.746698e-02	2.003232e-03	1.884126e-03
21.9762       	1.585238e-02	1.998173e-03	1.585085e-03
22            	1.650684e-02	1.994383e-03	1.723598e-03
22.0238       	1.899405e-02	1.986711e-03	1.933866e-03
22.0476       	1.728974e-02	2.012686e-03	1.728890e-03
22.0714       	1.774706e-02	2.021963e-03	1.892137e-03
22.0952       	1.824359e-02	1.994402e-03	1.691540e-03
22.119        	1.702360e-02	1.994579e-03	1.779283e-03
22.1429       	1.572268e-02	2.003472e-03	1.903283e-03
22.1667       	1.665924e-02	1.994832e-03	1.712372e-03
22.1905       	1.600850e-02	1.994858e-03	1.750497e-03
22.2143       	1.526312e-02	1.993930e-03	1.835286e-03
22.2381       	1.705159e-02	1.985216e-03	1.897132e-03
22.2619       	1.532869e-02	1.978883e-03	1.803621e-03
22.2857       	1.323417e-02	1.969921e-03	1.709252e-03
22.3095       	1.564590e-02	1.944446e-03	1.977237e-03
22.3333       	1.598278e-02	1.948163e-03	1.629380e-03
22.3571       	1.506332e-02	1.972724e-03	1.814388e-03
22.381        	1.560332e-02	1.970268e-03	1.885987e-03
22.4048       	1.509285e-02	1.937099e-03	1.839985e-03
22.4286       	1.444648e-02	1.930260e-03	1.743326e-03
22.4524       	1.632677e-02	1.928372e-03	1.879288e-03
22.4762       	1.682818e-02	1.934159e-03	1.685034e-03
22.5          	1.556980e-02	1.920999e-03	1.964290e-03
22.5238       	1.752052e-02	1.910443e-03	2.030894e-03
22.5476       	1.583044e-02	1.899777e-03	1.629915e-03
22.5714       	1.582424e-02	1.880559e-03	1.774928e-03
22.5952       	1.574290e-02	1.876848e-03	1.938856e-03
22.619        	1.511584e-02	1.917480e-03	1.649965e-03
22.6429       	1.640570e-02	1.888825e-03	1.895175e-03
22.6667       	1.584597e-02	1.857433e-03	1.752241e-03
22.6905       	1.595781e-02	1.845353e-03	1.744219e-03
22.7143       	1.521613e-02	1.847804e-03	1.742068e-03
22.7381       	1.751077e-02	1.849072e-03	1.878760e-03
22.7619       	1.701236e-02	1.846073e-03	1.622412e-03
22.7857       	1.511647e-02	1.826974e-03	1.817127e-03
22.8095       	1.581354e-02	1.826709e-03	1.798387e-03
22.8333       	1.721688e-02	1.881612e-03	1.737257e-03
22.8571       	1.672165e-02	1.873281e-03	1.847600e-03
22.881        	1.645300e-02	1.829185e-03	1.994610e-03
22.9048       	2.143772e-02	1.871076e-03	1.876058e-03
22.9286       	1.758777e-02	1.835161e-03	2.089692e-03
22.9524       	1.731495e-02	1.869700e-03	2.077920e-03
22.9762       	1.716391e-02	1.879772e-03	1.763866e-03
23            	1.664737e-02	1.896412e-03	1.813486e-03
23.025        	2.153618e-02	2.044758e-03	2.075465e-03
23.05         	2.073730e-02	2.055489e-03	1.957164e-03
23.075        	1.650298e-02	2.045201e-03	1.943207e-03
23.1          	1.733780e-02	2.037942e-03	1.771963e-03
23.125        	1.965105e-02	2.029139e-03	2.063506e-03
23.15         	1.703740e-02	1.989629e-03	2.127386e-03
23.175        	1.940602e-02	1.988633e-03	1.913812e-03
23.2          	1.743672e-02	1.984694e-03	1.993892e-03
23.225        	1.522907e-02	1.982337e-03	1.836626e-03
23.25         	1.736461e-02	1.991695e-03	2.001967e-03
23.275        	1.690398e-02	1.980949e-03	1.950966e-03
23.3          	1.511970e-02	1.970805e-03	1.980821e-03
23.325        	1.840994e-02	1.989351e-03	2.103949e-03
23.35         	1.633244e-02	1.984852e-03	1.874304e-03
23.3714       	3.402543e-02	1.687726e-03	1.864047e-03
23.3929       	3.477276e-02	1.706335e-03	2.351498e-03
23.4143       	1.942064e-02	1.689951e-03	1.970002e-03
23.4357       	1.652526e-02	1.721983e-03	1.800734e-03
23.4571       	2.092800e-02	1.703119e-03	2.324789e-03
23.4786       	1.518974e-02	1.725031e-03	1.737760e-03
23.5          	1.567665e-02	1.733360e-03	2.035310e-03
23.5238       	3.059304e-02	1.919695e-03	2.353963e-03
23.5476       	2.537205e-02	1.932521e-03	1.966046e-03
23.5714       	1.896798e-02	1.879448e-03	2.785890e-03
23.5952       	1.928397e-02	1.883943e-03	2.319807e-03
23.619        	1.813046e-02	1.946874e-03	1.846133e-03
23.6429       	2.065820e-02	1.844433e-03	2.687334e-03
23.6667       	1.855623e-02	1.873213e-03	2.226693e-03
23.6905       	1.733900e-02	1.882703e-03	1.894821e-03
23.7143       	1.601907e-02	1.880338e-03	2.560340e-03
23.7381       	1.800747e-02	1.874229e-03	2.337799e-03
23.7619       	2.169193e-02	1.870452e-03	1.949781e-03
23.7857       	1.848931e-02	1.870231e-03	2.468732e-03
23.8095       	1.950462e-02	1.876459e-03	2.351687e-03
23.8333       	1.861834e-02	1.873153e-03	1.969232e-03
23.8571       	1.788753e-02	1.868166e-03	2.505927e-03
23.881        	2.026398e-02	1.882262e-03	2.635381e-03
23.9048       	1.870457e-02	1.904007e-03	1.839599e-03
23.9286       	1.886987e-02	1.920319e-03	2.674316e-03
23.9524       	2.101287e-02	1.930298e-03	2.742676e-03
23.9762       	1.816356e-02	1.967789e-03	1.881008e-03
24            	1.632979e-02	1.961899e-03	2.661920e-03
24.0238       	1.950837e-02	1.930248e-03	2.369972e-03
24.0476       	1.752949e-02	1.923620e-03	2.019391e-03
24.0714       	1.639600e-02	1.936585e-03	2.646445e-03
24.0952       	1.708769e-02	1.947817e-03	2.405344e-03
24.119        	1.816231e-02	1.951425e-03	2.043895e-03
24.1429       	1.655569e-02	1.955048e-03	2.542054e-03
24.1667       	1.862718e-02	1.984156e-03	2.386000e-03
24.1905       	1.919895e-02	1.986994e-03	1.825261e-03
24.2143       	1.705157e-02	1.988829e-03	2.345193e-03
24.2381       	2.018978e-02	1.994441e-03	2.596767e-03
24.2619       	1.764470e-02	1.966597e-03	1.713308e-03
24.2857       	1.584619e-02	1.968199e-03	2.473847e-03
24.3095       	1.761172e-02	1.980842e-03	2.426296e-03
24.3333       	1.611971e-02	1.957629e-03	1.710745e-03
24.3571       	1.665275e-02	1.963098e-03	2.359198e-03
24.381        	1.724107e-02	1.941665e-03	2.301075e-03
24.4048       	1.836005e-02	1.903115e-03	1.873505e-03
24.4286       	1.634087e-02	1.860416e-03	2.261507e-03
24.4524       	1.720715e-02	1.833836e-03	2.335080e-03
24.4762       	1.633694e-02	1.827665e-03	1.744739e-03
24.5          	1.697296e-02	1.823236e-03	2.235798e-03
24.5238       	1.884548e-02	1.825340e-03	2.317914e-03
24.5476       	1.795809e-02	1.842870e-03	1.711949e-03
24.5714       	1.740902e-02	1.851845e-03	2.257061e-03
24.5952       	1.712503e-02	1.851066e-03	2.386354e-03
24.619        	1.727128e-02	1.861037e-03	1.784094e-03
24.6429       	1.667510e-02	1.845515e-03	2.254755e-03
24.6667       	1.670255e-02	1.842968e-03	2.480348e-03
24.6905       	1.800507e-02	1.860042e-03	1.694039e-03
24.7143       	1.840128e-02	1.840672e-03	2.402324e-03
24.7381       	1.771577e-02	1.802676e-03	2.553249e-03
24.7619       	1.627877e-02	1.792298e-03	1.677373e-03
24.7857       	1.583854e-02	1.782907e-03	2.324483e-03
24.8095       	1.690387e-02	1.808853e-03	2.341297e-03
24.8333       	1.760548e-02	1.814201e-03	1.828702e-03
24.8571       	1.614159e-02	1.838756e-03	2.389591e-03
24.881        	1.982131e-02	1.875157e-03	2.439873e-03
24.9048       	1.982918e-02	1.883956e-03	1.706385e-03
24.9286       	1.873488e-02	1.865715e-03	2.479671e-03
24.9524       	1.740947e-02	1.862800e-03	2.340260e-03
24.9762       	1.686062e-02	1.859271e-03	1.594729e-03
25            	1.736340e-02	1.848012e-03	2.450206e-03
25.0238       	1.686054e-02	1.825380e-03	2.495806e-03
25.0476       	1.766052e-02	1.814008e-03	1.668894e-03
25.0714       	1.622670e-02	1.803288e-03	2.183972e-03
25.0952       	1.603867e-02	1.779485e-03	2.395549e-03
25.119        	1.652259e-02	1.787475e-03	1.598733e-03
25.1429       	1.659532e-02	1.757626e-03	2.421869e-03
25.1667       	1.682048e-02	1.735763e-03	2.550456e-03
25.1905       	1.615047e-02	1.730478e-03	1.633567e-03
25.2143       	1.557816e-02	1.724218e-03	2.198211e-03
25.2381       	1.631220e-02	1.725487e-03	2.262082e-03
25.2619       	1.739541e-02	1.705894e-03	1.768388e-03
25.2857       	1.645039e-02	1.736628e-03	2.248322e-03
25.3095       	1.724276e-02	1.774741e-03	2.217171e-03
25.3333       	1.684534e-02	1.800106e-03	1.614172e-03
25.3571       	1.594407e-02	1.772034e-03	2.332871e-03
25.381        	1.640078e-02	1.805178e-03	2.320493e-03
25.4048       	1.523258e-02	1.838093e-03	1.563680e-03
25.4286       	1.665198e-02	1.865410e-03	2.368339e-03
25.4524       	1.520581e-02	1.834126e-03	2.182986e-03
25.4762       	1.627524e-02	1.856125e-03	1.480726e-03
25.5          	1.485674e-02	1.883025e-03	2.288881e-03
