# Residuals   
# Time        	p             	Ux            	Uy            
25            	N/A	N/A
26.7133       	1.578448e-02	1.764877e-03	1.434123e-03
26.7235       	1.527492e-02	1.765293e-03	1.541775e-03
26.7338       	1.466781e-02	1.764963e-03	1.468332e-03
26.744        	1.291667e-02	1.767864e-03	1.483234e-03
26.7543       	1.235983e-02	1.762171e-03	1.398647e-03
26.7645       	1.218142e-02	1.752406e-03	1.395814e-03
26.7747       	1.263837e-02	1.739412e-03	1.380895e-03
26.785        	1.302805e-02	1.723795e-03	1.378533e-03
26.7952       	1.385934e-02	1.724638e-03	1.437986e-03
26.8055       	1.362697e-02	1.731486e-03	1.432042e-03
26.8157       	1.362331e-02	1.715496e-03	1.388328e-03
26.8259       	1.452439e-02	1.697045e-03	1.418156e-03
26.8362       	1.395124e-02	1.688531e-03	1.463933e-03
26.8464       	1.381320e-02	1.669863e-03	1.461459e-03
26.8566       	1.412607e-02	1.646233e-03	1.415297e-03
26.8669       	1.394701e-02	1.633014e-03	1.418749e-03
26.8771       	1.300524e-02	1.639153e-03	1.468566e-03
26.8874       	1.313212e-02	1.631940e-03	1.461052e-03
26.8976       	1.255878e-02	1.608462e-03	1.413005e-03
26.9078       	1.344469e-02	1.601686e-03	1.417480e-03
26.9181       	1.312832e-02	1.616321e-03	1.464242e-03
26.9283       	1.446384e-02	1.617731e-03	1.459857e-03
26.9386       	1.383725e-02	1.603619e-03	1.412099e-03
26.9488       	1.341658e-02	1.590221e-03	1.425461e-03
26.959        	1.302441e-02	1.606347e-03	1.473174e-03
26.9693       	1.348398e-02	1.621440e-03	1.469817e-03
26.9795       	1.353343e-02	1.612149e-03	1.432151e-03
26.9898       	1.332199e-02	1.603821e-03	1.442574e-03
27            	1.301080e-02	1.612272e-03	1.481366e-03
27.0102       	1.271165e-02	1.606082e-03	1.469369e-03
27.0204       	1.308825e-02	1.599612e-03	1.423054e-03
27.0306       	1.192426e-02	1.593426e-03	1.388850e-03
27.0408       	1.183996e-02	1.599547e-03	1.390426e-03
27.051        	1.241009e-02	1.595965e-03	1.379756e-03
27.0612       	1.212131e-02	1.591864e-03	1.379747e-03
27.0712       	1.353561e-02	1.574592e-03	1.375735e-03
27.0812       	1.247941e-02	1.590320e-03	1.359230e-03
27.0911       	1.072466e-02	1.578356e-03	1.369340e-03
27.1011       	1.107293e-02	1.582367e-03	1.327288e-03
27.1111       	1.091751e-02	1.587697e-03	1.312443e-03
27.1211       	1.123109e-02	1.592324e-03	1.295640e-03
27.1308       	1.411722e-02	1.556678e-03	1.284380e-03
27.1405       	1.331879e-02	1.565278e-03	1.304457e-03
27.1502       	1.222087e-02	1.564330e-03	1.336439e-03
27.1599       	1.152536e-02	1.575179e-03	1.315345e-03
27.1694       	1.354417e-02	1.544564e-03	1.266222e-03
27.1788       	1.234431e-02	1.550334e-03	1.252753e-03
27.1883       	1.161539e-02	1.536055e-03	1.260026e-03
27.1977       	1.143620e-02	1.552849e-03	1.273764e-03
27.2072       	1.213945e-02	1.550635e-03	1.233643e-03
27.2163       	1.461642e-02	1.496793e-03	1.165353e-03
27.2255       	1.226966e-02	1.504971e-03	1.197171e-03
27.2346       	1.227955e-02	1.497157e-03	1.194106e-03
27.2438       	1.165304e-02	1.508423e-03	1.226115e-03
27.2529       	1.177560e-02	1.512292e-03	1.170035e-03
27.2621       	1.235691e-02	1.511008e-03	1.195011e-03
27.2712       	1.135684e-02	1.519612e-03	1.141506e-03
27.2804       	1.137631e-02	1.528167e-03	1.142847e-03
27.2895       	1.172570e-02	1.518372e-03	1.147108e-03
27.2987       	1.201103e-02	1.514987e-03	1.135057e-03
27.3078       	1.174559e-02	1.517505e-03	1.146205e-03
27.317        	1.127061e-02	1.510025e-03	1.136888e-03
27.3261       	1.084898e-02	1.512028e-03	1.133186e-03
27.3353       	1.311990e-02	1.527561e-03	1.209831e-03
27.3444       	1.325020e-02	1.518472e-03	1.170138e-03
27.3536       	1.191487e-02	1.508886e-03	1.155366e-03
27.3627       	1.255986e-02	1.510815e-03	1.179004e-03
27.3719       	1.308424e-02	1.520655e-03	1.236526e-03
27.381        	1.367005e-02	1.526490e-03	1.206074e-03
27.3902       	1.246889e-02	1.522676e-03	1.207397e-03
27.3993       	1.283351e-02	1.529257e-03	1.238951e-03
27.4085       	1.288772e-02	1.549780e-03	1.282287e-03
27.4176       	1.251119e-02	1.556251e-03	1.251153e-03
27.4268       	1.310640e-02	1.561103e-03	1.227894e-03
27.4359       	1.241291e-02	1.551356e-03	1.268981e-03
27.4451       	1.243504e-02	1.549868e-03	1.234031e-03
27.4542       	1.183573e-02	1.553709e-03	1.236302e-03
27.4634       	1.308550e-02	1.549984e-03	1.238631e-03
27.4725       	1.346518e-02	1.547032e-03	1.262456e-03
27.4817       	1.454004e-02	1.543865e-03	1.265086e-03
27.4908       	1.211157e-02	1.542519e-03	1.239353e-03
27.5          	1.218817e-02	1.539138e-03	1.258141e-03
27.51         	2.460959e-02	1.660458e-03	1.388991e-03
27.5202       	1.775732e-02	1.709355e-03	1.452311e-03
27.5304       	1.660950e-02	1.697491e-03	1.578071e-03
27.5406       	1.463344e-02	1.687415e-03	1.456549e-03
27.5508       	1.418283e-02	1.689482e-03	1.448029e-03
27.561        	1.472343e-02	1.682876e-03	1.365368e-03
27.5713       	1.401030e-02	1.676878e-03	1.364098e-03
27.5815       	1.448589e-02	1.687280e-03	1.353329e-03
27.5917       	1.313306e-02	1.686830e-03	1.355141e-03
27.6019       	1.330770e-02	1.681024e-03	1.340311e-03
27.6121       	1.479001e-02	1.676805e-03	1.430957e-03
27.6223       	1.391906e-02	1.675828e-03	1.425019e-03
27.6325       	1.385406e-02	1.676042e-03	1.370657e-03
27.6427       	1.379268e-02	1.687248e-03	1.367535e-03
27.6529       	1.426042e-02	1.688386e-03	1.390171e-03
27.6631       	1.404718e-02	1.685801e-03	1.343579e-03
27.6733       	1.386909e-02	1.696568e-03	1.400277e-03
27.6835       	1.511930e-02	1.697540e-03	1.412125e-03
27.6938       	1.444567e-02	1.688672e-03	1.357274e-03
